date,Open,High,Low,close,Adj Close,Volume
2020-03-27,109.136002,109.363998,107.884003,109.109001,109.109001,0
2020-03-30,107.439003,108.287003,107.153000,107.413002,107.413002,0
2020-03-31,108.056000,108.711998,107.464996,108.035004,108.035004,0
2020-04-01,107.457001,107.897003,107.028999,107.508003,107.508003,0
2020-04-02,107.286003,107.977997,107.033997,107.257004,107.257004,0
2020-04-03,108.046997,108.671997,107.813004,108.000999,108.000999,0
2020-04-06,108.679001,109.352997,108.679001,108.693001,108.693001,0
2020-04-07,109.085999,109.126999,108.676003,109.114998,109.114998,0
2020-04-08,108.665001,109.073997,108.513000,108.651001,108.651001,0
2020-04-09,108.899002,109.057999,108.360001,108.921997,108.921997,0
2020-04-10,108.551003,108.564003,108.329002,108.560997,108.560997,0
2020-04-13,108.349998,108.371002,107.563004,108.335999,108.335999,0
2020-04-14,107.632004,107.749001,107.072998,107.623001,107.623001,0
2020-04-15,107.103996,107.836998,106.930000,107.103996,107.103996,0
2020-04-16,107.615997,108.077003,107.185997,107.609001,107.609001,0
2020-04-17,107.933998,107.943001,107.306000,107.945000,107.945000,0
2020-04-20,107.689003,107.945999,107.601997,107.669998,107.669998,0
2020-04-21,107.670998,107.811996,107.295998,107.668999,107.668999,0
2020-04-22,107.750000,107.931000,107.526001,107.721001,107.721001,0
2020-04-23,107.811996,107.970001,107.349998,107.813004,107.813004,0
2020-04-24,107.649002,107.750000,107.413002,107.667000,107.667000,0
2020-04-27,107.503998,107.615997,107.000000,107.495003,107.495003,0
2020-04-28,107.286003,107.334000,106.561996,107.282997,107.282997,0
2020-04-29,106.751999,106.758003,106.363998,106.740997,106.740997,0
2020-04-30,106.600998,107.108002,106.416000,106.610001,106.610001,0
2020-05-01,107.305000,107.399002,106.610001,107.285004,107.285004,0
2020-05-04,106.750999,107.055000,106.671997,106.737999,106.737999,0
2020-05-05,106.682999,106.889000,106.484001,106.696999,106.696999,0
2020-05-06,106.431000,106.431000,106.024002,106.452003,106.452003,0
2020-05-07,106.209999,106.646004,106.139000,106.191002,106.191002,0
2020-05-08,106.389999,106.720001,106.233002,106.359001,106.359001,0
2020-05-11,106.904999,107.727997,106.775002,106.918999,106.918999,0
2020-05-12,107.587997,107.672997,107.216003,107.566002,107.566002,0
2020-05-13,107.163002,107.250999,106.762001,107.138000,107.138000,0
2020-05-14,106.914001,107.164001,106.785004,106.932999,106.932999,0
2020-05-15,107.361000,107.431999,106.875999,107.364998,107.364998,0
2020-05-18,107.228996,107.495003,107.067001,107.208000,107.208000,0
2020-05-19,107.376999,108.073997,107.305000,107.380997,107.380997,0
2020-05-20,107.819000,107.974998,107.346001,107.809998,107.809998,0
2020-05-21,107.598999,107.847000,107.574997,107.591003,107.591003,0
2020-05-22,107.634003,107.760002,107.334000,107.630997,107.630997,0
2020-05-25,107.739998,107.772003,107.629997,107.735001,107.735001,0
2020-05-26,107.690002,107.916000,107.403000,107.686996,107.686996,0
2020-05-27,107.488998,107.931999,107.372002,107.490997,107.490997,0
2020-05-28,107.803001,107.896004,107.579002,107.797997,107.797997,0
2020-05-29,107.625999,107.811996,107.089996,107.642998,107.642998,0
2020-06-01,107.713997,107.849998,107.393997,107.708000,107.708000,0
2020-06-02,107.545998,108.657997,107.516998,107.547997,107.547997,0
2020-06-03,108.818001,108.973999,108.420998,108.808998,108.808998,0
2020-06-04,108.981003,109.153000,108.619003,108.999001,108.999001,0
2020-06-05,109.120003,109.846001,109.047997,109.150002,109.150002,0
2020-06-08,109.589996,109.599998,108.413002,109.634003,109.634003,0
2020-06-09,108.369003,108.369003,107.646004,108.408997,108.408997,0
2020-06-10,107.8170,107.8670,107.1770,107.7970,107.7970,-
2020-06-11,107.0150,107.2270,106.5980,106.9810,106.9810,-
2020-06-12,106.8220,107.5510,106.6010,106.8030,106.8030,-
2020-06-13,106.8220,107.5510,106.6010,106.8030,106.8030,-
2020-06-14,106.8220,107.5510,106.6010,106.8030,106.8030,-
2020-06-15,107.3070,107.4770,107.0000,107.3110,107.3110,-
2020-06-16,107.2890,107.3400,107.2600,107.3080,107.3080,-
2020-06-17,107.3800,107.4370,107.1630,107.4100,107.4100,-
2020-06-18,106.8630,107.1230,106.6660,106.8940,106.8940,-
2020-06-19,106.9920,107.0400,106.7720,107.0060,107.0060,-
2020-06-20,106.9920,107.0400,106.7720,107.0060,107.0060,-
2020-06-21,106.9920,107.0400,106.7720,107.0060,107.0060,-
2020-06-22,106.8180,106.9980,106.7830,106.8310,106.8310,-
2020-06-23,106.8860,107.2170,106.0820,106.9030,106.9030,-
2020-06-24,106.4130,106.9760,106.3840,106.4320,106.4320,-
2020-06-25,107.0320,107.4450,107.0300,107.0440,107.0440,-
2020-06-26,107.2150,107.2150,107.2150,107.2150,107.2150,-
2020-06-27,107.1530,107.3490,106.7980,107.1550,107.1550,-
2020-06-28,107.1530,107.3490,106.7980,107.1550,107.1550,-
2020-06-29,107.5330,107.5800,107.5090,107.5520,107.5520,-
2020-06-30,107.6010,107.9220,107.5300,107.5900,107.5900,-
2020-07-01,107.9850,108.1580,107.3680,107.9890,107.9890,-
2020-07-02,107.3580,107.7170,107.3470,107.3660,107.3660,-
2020-07-03,107.5090,107.5660,107.4390,107.4970,107.4970,-
2020-07-04,107.5090,107.5660,107.4390,107.4970,107.4970,-
2020-07-05,107.5090,107.5660,107.4390,107.4970,107.4970,-
2020-07-06,107.5790,107.7700,107.4340,107.5790,107.5790,-
2020-07-07,107.3530,107.7880,107.2300,107.3590,107.3590,-
2020-07-08,107.5740,107.7050,107.3870,107.5780,107.5780,-
2020-07-09,107.2650,107.3920,107.1030,107.2830,107.2830,-
2020-07-10,107.2330,107.2620,106.6650,107.2360,107.2360,-
2020-07-11,107.2330,107.2620,106.6650,107.2360,107.2360,-
2020-07-12,107.2330,107.2620,106.6650,107.2360,107.2360,-
2020-07-13,106.9120,107.3110,106.7880,106.9100,106.9100,-
2020-07-14,107.2900,107.4120,107.1200,107.2760,107.2760,-
2020-07-15,107.2450,107.3050,106.6630,107.2450,107.2450,-
2020-07-16,106.8840,107.1970,106.8380,106.9170,106.9170,-
2020-07-17,107.2880,107.3530,107.0600,107.2780,107.2780,-
2020-07-18,107.2880,107.3530,107.0600,107.2780,107.2780,-
2020-07-19,107.2880,107.3530,107.0600,107.2780,107.2780,-
2020-07-20,107.0770,107.5000,107.0370,107.0900,107.0900,-
2020-07-21,106.7790,106.7930,106.7420,106.7730,106.7730,-
2020-07-22,106.8140,107.2020,106.7180,106.8320,106.8320,-
2020-07-23,107.1660,107.2160,106.8330,107.1750,107.1750,-
2020-07-24,106.8360,106.8360,105.7590,106.8380,106.8380,-
2020-07-25,106.8360,106.8360,105.7590,106.8380,106.8380,-
2020-07-26,106.8360,106.8360,105.7590,106.8380,106.8380,-
2020-07-27,105.9560,106.0470,105.1210,105.9930,105.9930,-
2020-07-28,105.29,105.68,104.96,105.26,105.26,-
2020-07-29,105.1100,105.2280,104.8000,105.1070,105.1070,-
2020-07-30,104.7840,104.8100,104.7400,104.7570,104.7570,-
